Timestamp,Datetime,Channel,Min,Max,Amplitude
26566.34,2013-01-26 05:22:46.340000,bcg,5.0,5.15,1388.75256633
26570.94,2013-01-26 05:22:50.940000,bcg,4.6,4.45,1517.44823272
26575.29,2013-01-26 05:22:55.290000,bcg,4.35,4.5,1358.16636808
26580.09,2013-01-26 05:23:00.090000,bcg,4.8,4.7,1520.40507297
26584.29,2013-01-26 05:23:04.290000,bcg,4.2,3.85,1002.01083897
26588.14,2013-01-26 05:23:08.140000,bcg,3.85,4.15,1784.26861538
26592.39,2013-01-26 05:23:12.390000,bcg,4.25,4.15,1380.39855217
26596.59,2013-01-26 05:23:16.590000,bcg,4.2,4.3,1435.33547699
26600.99,2013-01-26 05:23:20.990000,bcg,4.4,4.5,1500.04875289
26605.69,2013-01-26 05:23:25.690000,bcg,4.7,4.7,1755.27528437
26610.19,2013-01-26 05:23:30.190000,bcg,4.5,4.4,1374.20205111
26614.79,2013-01-26 05:23:34.790000,bcg,4.6,4.6,1275.53761557
26619.04,2013-01-26 05:23:39.040000,bcg,4.25,4.25,1181.32321199
26623.29,2013-01-26 05:23:43.290000,bcg,4.25,4.3,1167.6358579
26627.94,2013-01-26 05:23:47.940000,bcg,4.65,4.7,1399.16129812
26632.49,2013-01-26 05:23:52.490000,bcg,4.55,4.55,1414.5306048
26636.99,2013-01-26 05:23:56.990000,bcg,4.5,4.25,1318.09123524
26641.04,2013-01-26 05:24:01.040000,bcg,4.05,4.1,1352.75865641
26645.29,2013-01-26 05:24:05.290000,bcg,4.25,4.3,1701.02842545
26649.44,2013-01-26 05:24:09.440000,bcg,4.15,4.25,1511.97426217
26654.14,2013-01-26 05:24:14.140000,bcg,4.7,4.85,1290.86564698
26658.89,2013-01-26 05:24:18.890000,bcg,4.75,4.65,1411.0627104
26663.49,2013-01-26 05:24:23.490000,bcg,4.6,4.3,1453.52671286
26667.39,2013-01-26 05:24:27.390000,bcg,3.9,3.9,1365.10878229
26671.49,2013-01-26 05:24:31.490000,bcg,4.1,4.25,1426.30432782
26675.69,2013-01-26 05:24:35.690000,bcg,4.2,4.25,1507.99416285
26679.94,2013-01-26 05:24:39.940000,bcg,4.25,3.95,1379.75744436
26683.74,2013-01-26 05:24:43.740000,bcg,3.8,3.9,1384.39592123
26687.84,2013-01-26 05:24:47.840000,bcg,4.1,4.4,1373.37370754
26692.59,2013-01-26 05:24:52.590000,bcg,4.65,4.9,1639.6345122
26696.94,2013-01-26 05:24:56.940000,bcg,4.35,4.15,1517.55295906
26701.19,2013-01-26 05:25:01.190000,bcg,4.25,4.05,1513.72843252
26705.19,2013-01-26 05:25:05.190000,bcg,4.0,3.9,1030.16867376
26709.34,2013-01-26 05:25:09.340000,bcg,4.15,4.35,1519.74724028
26713.94,2013-01-26 05:25:13.940000,bcg,4.6,4.6,1789.79186088
26718.54,2013-01-26 05:25:18.540000,bcg,4.75,4.5,1381.54265641
26722.79,2013-01-26 05:25:22.790000,bcg,4.25,4.3,1349.45750383
26727.29,2013-01-26 05:25:27.290000,bcg,4.5,4.6,1458.04711121
26731.84,2013-01-26 05:25:31.840000,bcg,4.55,4.4,1493.74956788
26736.04,2013-01-26 05:25:36.040000,bcg,4.2,4.3,1452.94932996
26740.49,2013-01-26 05:25:40.490000,bcg,4.45,4.45,1540.34969983
26744.84,2013-01-26 05:25:44.840000,bcg,4.35,4.35,1510.25949639
26749.34,2013-01-26 05:25:49.340000,bcg,4.5,4.35,1539.36927674
26753.39,2013-01-26 05:25:53.390000,bcg,4.05,4.1,1334.95175839
26757.79,2013-01-26 05:25:57.790000,bcg,4.4,4.5,1550.14392072
26762.09,2013-01-26 05:26:02.090000,bcg,4.3,4.25,1641.84822844
26766.84,2013-01-26 05:26:06.840000,bcg,4.75,4.8,1329.93887466
26771.24,2013-01-26 05:26:11.240000,bcg,4.4,4.35,1537.9627805
26775.49,2013-01-26 05:26:15.490000,bcg,4.25,4.35,1234.47907074
26779.94,2013-01-26 05:26:19.940000,bcg,4.45,4.35,1176.13263167
26784.44,2013-01-26 05:26:24.440000,bcg,4.5,4.45,1191.29271701
26788.79,2013-01-26 05:26:28.790000,bcg,4.35,4.4,1436.80729566
26793.09,2013-01-26 05:26:33.090000,bcg,4.3,4.35,1505.75955246
26797.54,2013-01-26 05:26:37.540000,bcg,4.45,4.4,1339.8700847
26802.04,2013-01-26 05:26:42.040000,bcg,4.5,4.55,1330.56097296
26806.54,2013-01-26 05:26:46.540000,bcg,4.5,4.35,1450.99168025
26810.64,2013-01-26 05:26:50.640000,bcg,4.1,4.2,1670.38563531
26814.99,2013-01-26 05:26:54.990000,bcg,4.35,4.5,1577.45057685
26819.54,2013-01-26 05:26:59.540000,bcg,4.55,4.45,1488.96277218
26823.94,2013-01-26 05:27:03.940000,bcg,4.4,4.35,1352.87907213
26828.34,2013-01-26 05:27:08.340000,bcg,4.4,4.6,1848.36714385
26832.94,2013-01-26 05:27:12.940000,bcg,4.6,4.4,1591.04543267
26837.34,2013-01-26 05:27:17.340000,bcg,4.4,4.35,1354.65645694
26841.59,2013-01-26 05:27:21.590000,bcg,4.25,4.4,1493.63414085
26846.14,2013-01-26 05:27:26.140000,bcg,4.55,4.4,1446.97301966
26850.34,2013-01-26 05:27:30.340000,bcg,4.2,4.2,1384.21659564
26854.69,2013-01-26 05:27:34.690000,bcg,4.35,4.4,1404.38632111
26859.04,2013-01-26 05:27:39.040000,bcg,4.35,4.3,1456.85170977
26863.24,2013-01-26 05:27:43.240000,bcg,4.2,4.25,1325.42361865
26867.69,2013-01-26 05:27:47.690000,bcg,4.45,4.55,1369.60155784
26872.29,2013-01-26 05:27:52.290000,bcg,4.6,4.5,1569.13839503
26876.54,2013-01-26 05:27:56.540000,bcg,4.25,4.3,1239.99627958
26881.09,2013-01-26 05:28:01.090000,bcg,4.55,4.6,1473.01024536
26915.69,2013-01-26 05:28:35.690000,bcg,4.65,4.55,1065.71870806
26920.44,2013-01-26 05:28:40.440000,bcg,4.75,4.75,1199.84935441
26924.99,2013-01-26 05:28:44.990000,bcg,4.55,4.6,1315.93650509
26929.89,2013-01-26 05:28:49.890000,bcg,4.9,4.75,1354.33624328
26934.24,2013-01-26 05:28:54.240000,bcg,4.35,4.5,1372.15816294
26938.89,2013-01-26 05:28:58.890000,bcg,4.65,4.55,1515.04570865
26943.29,2013-01-26 05:29:03.290000,bcg,4.4,4.5,1570.57873221
26947.99,2013-01-26 05:29:07.990000,bcg,4.7,4.65,1485.88131981
26952.59,2013-01-26 05:29:12.590000,bcg,4.6,4.6,1500.72370991
26957.24,2013-01-26 05:29:17.240000,bcg,4.65,4.5,1577.33847219
26961.29,2013-01-26 05:29:21.290000,bcg,4.05,4.1,1765.81014452
26965.64,2013-01-26 05:29:25.640000,bcg,4.35,4.3,1536.07294952
26969.89,2013-01-26 05:29:29.890000,bcg,4.25,4.2,1373.6614158
26973.94,2013-01-26 05:29:33.940000,bcg,4.05,4.35,1416.69308357
26978.64,2013-01-26 05:29:38.640000,bcg,4.7,4.45,1182.4124295
26982.89,2013-01-26 05:29:42.890000,bcg,4.25,4.25,1327.63976397
26987.09,2013-01-26 05:29:47.090000,bcg,4.2,4.2,1124.20555268
26991.29,2013-01-26 05:29:51.290000,bcg,4.2,4.15,1303.77904151
26995.44,2013-01-26 05:29:55.440000,bcg,4.15,4.25,1358.4175703
26999.79,2013-01-26 05:29:59.790000,bcg,4.35,4.45,1344.06984466
27004.54,2013-01-26 05:30:04.540000,bcg,4.75,4.8,1447.13998821
27009.19,2013-01-26 05:30:09.190000,bcg,4.65,4.5,1661.03689782
27013.44,2013-01-26 05:30:13.440000,bcg,4.25,4.35,1527.35250615
27018.04,2013-01-26 05:30:18.040000,bcg,4.6,4.45,1309.89518039
27022.34,2013-01-26 05:30:22.340000,bcg,4.3,4.55,1155.29676567
27027.19,2013-01-26 05:30:27.190000,bcg,4.85,4.75,1702.30152945
27031.59,2013-01-26 05:30:31.590000,bcg,4.4,4.25,1366.88446053
27035.79,2013-01-26 05:30:35.790000,bcg,4.2,4.35,1513.0634505
27040.74,2013-01-26 05:30:40.740000,bcg,4.95,4.9,1277.48146291
27045.19,2013-01-26 05:30:45.190000,bcg,4.45,4.55,1446.22335866
27049.84,2013-01-26 05:30:49.840000,bcg,4.65,4.6,1402.77310353
27054.54,2013-01-26 05:30:54.540000,bcg,4.7,4.7,1097.3271496
27059.19,2013-01-26 05:30:59.190000,bcg,4.6,4.7,659.616751391
27063.79,2013-01-26 05:31:03.790000,bcg,4.45,4.2,1331.131822
27067.89,2013-01-26 05:31:07.890000,bcg,4.1,4.2,1602.03498649
27071.99,2013-01-26 05:31:11.990000,bcg,4.1,4.25,1574.37152813
27076.54,2013-01-26 05:31:16.540000,bcg,4.55,4.75,1529.70020586
27081.34,2013-01-26 05:31:21.340000,bcg,4.8,4.45,1305.41895004
27085.84,2013-01-26 05:31:25.840000,bcg,4.5,4.6,1371.07918749
27090.19,2013-01-26 05:31:30.190000,bcg,4.35,4.35,1580.50511127
27094.64,2013-01-26 05:31:34.640000,bcg,4.45,4.45,1281.26518101
27099.29,2013-01-26 05:31:39.290000,bcg,4.65,4.6,1429.67746745
27103.64,2013-01-26 05:31:43.640000,bcg,4.35,4.4,1465.08742129
27108.04,2013-01-26 05:31:48.040000,bcg,4.4,4.4,1382.73251878
27112.44,2013-01-26 05:31:52.440000,bcg,4.4,4.3,1323.87027578
27116.59,2013-01-26 05:31:56.590000,bcg,4.15,4.2,1327.61879966
27120.89,2013-01-26 05:32:00.890000,bcg,4.3,4.35,1279.00190447
27125.84,2013-01-26 05:32:05.840000,bcg,4.95,5.1,1463.38250666
27130.49,2013-01-26 05:32:10.490000,bcg,4.65,4.4,1250.67948913
27134.84,2013-01-26 05:32:14.840000,bcg,4.35,4.35,1388.57620258
27138.99,2013-01-26 05:32:18.990000,bcg,4.15,4.3,1487.21032202
27143.54,2013-01-26 05:32:23.540000,bcg,4.55,4.55,1346.58526755
27148.09,2013-01-26 05:32:28.090000,bcg,4.55,4.45,1259.07358595
27152.39,2013-01-26 05:32:32.390000,bcg,4.3,4.25,1214.53348157
27156.64,2013-01-26 05:32:36.640000,bcg,4.25,4.45,1212.71064833
27161.24,2013-01-26 05:32:41.240000,bcg,4.6,4.35,1523.2618537
27165.29,2013-01-26 05:32:45.290000,bcg,4.05,4.1,1609.86206342
27169.59,2013-01-26 05:32:49.590000,bcg,4.35,4.15,404.932280583
27177.89,2013-01-26 05:32:57.890000,bcg,4.15,4.05,1355.56701307
27182.09,2013-01-26 05:33:02.090000,bcg,4.2,4.4,1524.54971864
27186.64,2013-01-26 05:33:06.640000,bcg,4.55,4.5,1396.94063234
27191.04,2013-01-26 05:33:11.040000,bcg,4.4,4.55,1560.83613394
27195.74,2013-01-26 05:33:15.740000,bcg,4.7,4.3,1435.58788242
27199.69,2013-01-26 05:33:19.690000,bcg,3.95,4.25,1349.17498898
27204.29,2013-01-26 05:33:24.290000,bcg,4.6,4.4,1397.03843708
27208.44,2013-01-26 05:33:28.440000,bcg,4.15,4.1,1192.93501855
27212.49,2013-01-26 05:33:32.490000,bcg,4.05,4.15,1428.93088363
27216.59,2013-01-26 05:33:36.590000,bcg,4.1,4.25,1428.72671622
27221.09,2013-01-26 05:33:41.090000,bcg,4.5,4.35,1348.7223941
27225.29,2013-01-26 05:33:45.290000,bcg,4.2,4.05,1503.47376645
27229.14,2013-01-26 05:33:49.140000,bcg,3.85,4.0,1359.28882973
27233.49,2013-01-26 05:33:53.490000,bcg,4.35,4.3,1447.6468959
27237.74,2013-01-26 05:33:57.740000,bcg,4.25,4.55,1455.22549522
27242.29,2013-01-26 05:34:02.290000,bcg,4.55,4.35,1387.7467241
27246.74,2013-01-26 05:34:06.740000,bcg,4.45,4.3,1220.28748173
27250.79,2013-01-26 05:34:10.790000,bcg,4.05,4.35,1366.66669711
27255.64,2013-01-26 05:34:15.640000,bcg,4.85,4.75,1587.64352565
27260.04,2013-01-26 05:34:20.040000,bcg,4.4,4.35,1471.49268741
27264.44,2013-01-26 05:34:24.440000,bcg,4.4,4.3,1507.94287371
27268.49,2013-01-26 05:34:28.490000,bcg,4.05,4.2,1537.37177267
27273.04,2013-01-26 05:34:33.040000,bcg,4.55,4.5,1216.69512246
27277.44,2013-01-26 05:34:37.440000,bcg,4.4,4.35,1318.60456704
27281.59,2013-01-26 05:34:41.590000,bcg,4.15,4.4,1400.29590774
27286.39,2013-01-26 05:34:46.390000,bcg,4.8,4.6,1526.50945592
27290.69,2013-01-26 05:34:50.690000,bcg,4.3,4.4,1352.7958832
27295.34,2013-01-26 05:34:55.340000,bcg,4.65,4.75,1414.0347001
27300.14,2013-01-26 05:35:00.140000,bcg,4.8,4.6,1530.8644911
27304.39,2013-01-26 05:35:04.390000,bcg,4.25,4.1,1472.82932459
27308.29,2013-01-26 05:35:08.290000,bcg,3.9,3.85,1432.04040631
27312.24,2013-01-26 05:35:12.240000,bcg,3.95,4.0,1204.31154892
27316.54,2013-01-26 05:35:16.540000,bcg,4.25,4.15,1215.69721495
27321.04,2013-01-26 05:35:21.040000,bcg,4.5,4.7,1599.41748529
27325.54,2013-01-26 05:35:25.540000,bcg,4.5,4.3,1508.55920075
27329.89,2013-01-26 05:35:29.890000,bcg,4.45,4.45,1320.16027057
27334.34,2013-01-26 05:35:34.340000,bcg,4.45,4.45,1309.76530917
27338.59,2013-01-26 05:35:38.590000,bcg,4.25,4.15,1394.87519877
27342.79,2013-01-26 05:35:42.790000,bcg,4.2,4.4,1370.59183604
27347.34,2013-01-26 05:35:47.340000,bcg,4.55,4.6,1499.73502237
27351.84,2013-01-26 05:35:51.840000,bcg,4.5,4.3,1460.5218579
27356.14,2013-01-26 05:35:56.140000,bcg,4.3,4.35,1589.73536393
27360.34,2013-01-26 05:36:00.340000,bcg,4.2,4.2,1498.39216483
27364.69,2013-01-26 05:36:04.690000,bcg,4.35,4.3,1291.90466308
27368.84,2013-01-26 05:36:08.840000,bcg,4.15,4.0,1290.35585773
27372.84,2013-01-26 05:36:12.840000,bcg,4.0,4.15,1291.60509157
27377.19,2013-01-26 05:36:17.190000,bcg,4.35,4.5,1543.64705977
27381.69,2013-01-26 05:36:21.690000,bcg,4.5,4.45,1111.83557979
27386.44,2013-01-26 05:36:26.440000,bcg,4.75,4.85,1486.35089079
27390.99,2013-01-26 05:36:30.990000,bcg,4.55,4.6,1424.77826149
27396.04,2013-01-26 05:36:36.040000,bcg,5.05,4.8,1279.69794355
27400.29,2013-01-26 05:36:40.290000,bcg,4.25,4.25,1282.84021967
27404.54,2013-01-26 05:36:44.540000,bcg,4.25,4.15,1091.15895807
27408.74,2013-01-26 05:36:48.740000,bcg,4.2,4.35,1305.0149429
27413.04,2013-01-26 05:36:53.040000,bcg,4.25,4.05,1368.22937823
27417.39,2013-01-26 05:36:57.390000,bcg,4.35,4.45,1687.0160868
27421.69,2013-01-26 05:37:01.690000,bcg,4.3,4.2,1436.64968149
27426.49,2013-01-26 05:37:06.490000,bcg,4.8,5.0,1509.86970781
27430.89,2013-01-26 05:37:10.890000,bcg,4.5,4.4,1483.04847562
27435.19,2013-01-26 05:37:15.190000,bcg,4.3,4.35,1337.90108784
27439.79,2013-01-26 05:37:19.790000,bcg,4.6,4.5,1178.43821141
27444.34,2013-01-26 05:37:24.340000,bcg,4.55,4.85,797.246061287
27448.74,2013-01-26 05:37:28.740000,bcg,4.25,4.1,1300.75478543
27452.94,2013-01-26 05:37:32.940000,bcg,4.2,4.3,1428.61111436
27457.04,2013-01-26 05:37:37.040000,bcg,4.1,4.1,1765.3812768
27461.09,2013-01-26 05:37:41.090000,bcg,4.05,3.95,1149.33910879
27465.34,2013-01-26 05:37:45.340000,bcg,4.25,4.35,1276.55565863
27469.49,2013-01-26 05:37:49.490000,bcg,4.15,4.2,1534.91981084
27473.84,2013-01-26 05:37:53.840000,bcg,4.35,4.2,1324.06101632
27477.84,2013-01-26 05:37:57.840000,bcg,4.0,4.1,1163.70649076
27481.94,2013-01-26 05:38:01.940000,bcg,4.1,4.15,1198.16235805
27486.89,2013-01-26 05:38:06.890000,bcg,4.95,5.0,1496.87268702
27491.19,2013-01-26 05:38:11.190000,bcg,4.3,4.25,1295.01025124
27495.79,2013-01-26 05:38:15.790000,bcg,4.6,4.7,1180.39578513
27500.49,2013-01-26 05:38:20.490000,bcg,4.7,4.65,1466.34700166
27504.74,2013-01-26 05:38:24.740000,bcg,4.25,4.2,1279.91216775
27509.24,2013-01-26 05:38:29.240000,bcg,4.5,4.5,1351.24089041
27513.54,2013-01-26 05:38:33.540000,bcg,4.3,4.35,1264.21272734
27518.14,2013-01-26 05:38:38.140000,bcg,4.6,4.65,1455.60385042
27522.64,2013-01-26 05:38:42.640000,bcg,4.5,4.25,1269.98369111
27526.74,2013-01-26 05:38:46.740000,bcg,4.1,4.25,1280.86426169
27531.04,2013-01-26 05:38:51.040000,bcg,4.3,4.45,1374.68683392
27535.94,2013-01-26 05:38:55.940000,bcg,4.9,4.75,1347.72199126
27540.19,2013-01-26 05:39:00.190000,bcg,4.25,4.15,1253.24619043
27544.34,2013-01-26 05:39:04.340000,bcg,4.15,4.3,1485.90722419
27548.79,2013-01-26 05:39:08.790000,bcg,4.45,4.5,1258.17471668
27553.64,2013-01-26 05:39:13.640000,bcg,4.85,4.8,1420.7486066
27557.89,2013-01-26 05:39:17.890000,bcg,4.25,4.15,1523.78465187
27562.04,2013-01-26 05:39:22.040000,bcg,4.15,4.25,1428.62673142
27566.49,2013-01-26 05:39:26.490000,bcg,4.45,4.45,1509.97828292
27570.99,2013-01-26 05:39:30.990000,bcg,4.5,4.5,1362.78033198
27575.44,2013-01-26 05:39:35.440000,bcg,4.45,4.45,1491.09728691
27580.54,2013-01-26 05:39:40.540000,bcg,5.1,5.05,2459.33918469
27584.79,2013-01-26 05:39:44.790000,bcg,4.25,4.3,1405.89678144
27589.34,2013-01-26 05:39:49.340000,bcg,4.55,4.6,1324.65602576
27593.89,2013-01-26 05:39:53.890000,bcg,4.55,4.65,1197.57729311
27598.69,2013-01-26 05:39:58.690000,bcg,4.8,4.7,1296.45457854
27680.09,2013-01-26 05:41:20.090000,bcg,4.0,2.95,2319.49380946
27685.09,2013-01-26 05:41:25.090000,bcg,4.65,3.75,1738.44503287
27687.59,2013-01-26 05:41:27.590000,bcg,2.5,2.65,2173.18221706
27691.89,2013-01-26 05:41:31.890000,bcg,6.1,5.7,2517.42015732
27697.09,2013-01-26 05:41:37.090000,bcg,5.2,4.9,2004.62560728
27701.99,2013-01-26 05:41:41.990000,bcg,4.9,4.9,1988.37274449
27706.84,2013-01-26 05:41:46.840000,bcg,4.85,4.8,1929.2353336
27711.59,2013-01-26 05:41:51.590000,bcg,4.75,4.7,1799.88175545
27716.34,2013-01-26 05:41:56.340000,bcg,4.85,4.4,3590.16964313
27720.69,2013-01-26 05:42:00.690000,bcg,4.35,4.85,3596.52468512
27725.44,2013-01-26 05:42:05.440000,bcg,4.75,4.1,3534.61853496
27729.64,2013-01-26 05:42:09.640000,bcg,4.2,4.9,3474.57309787
27734.49,2013-01-26 05:42:14.490000,bcg,4.85,5.3,3620.11221395
27739.99,2013-01-26 05:42:19.990000,bcg,5.5,4.9,3567.66794558
27744.79,2013-01-26 05:42:24.790000,bcg,4.8,4.5,3822.91063555
27749.29,2013-01-26 05:42:29.290000,bcg,4.5,4.9,3822.81260502
27754.19,2013-01-26 05:42:34.190000,bcg,4.9,4.45,3845.38771082
27758.69,2013-01-26 05:42:38.690000,bcg,4.5,4.4,3600.39630184
27762.94,2013-01-26 05:42:42.940000,bcg,4.25,4.1,3377.32123147
27767.14,2013-01-26 05:42:47.140000,bcg,4.2,4.35,3795.31202845
27771.44,2013-01-26 05:42:51.440000,bcg,4.3,4.65,3106.64355818
27776.19,2013-01-26 05:42:56.190000,bcg,4.75,4.5,3687.09466863
27780.64,2013-01-26 05:43:00.640000,bcg,4.45,4.35,4017.41450052
27784.94,2013-01-26 05:43:04.940000,bcg,4.3,4.45,3664.82617253
27789.49,2013-01-26 05:43:09.490000,bcg,4.45,4.45,1425.90319342
27793.89,2013-01-26 05:43:13.890000,bcg,4.45,4.15,3505.48436139
27797.64,2013-01-26 05:43:17.640000,bcg,4.1,4.55,4415.89807626
27802.29,2013-01-26 05:43:22.290000,bcg,4.65,4.85,4638.06139863
27807.09,2013-01-26 05:43:27.090000,bcg,4.8,4.55,4139.36043674
27811.64,2013-01-26 05:43:31.640000,bcg,4.55,4.6,4502.71706807
27816.29,2013-01-26 05:43:36.290000,bcg,4.65,4.9,5026.60505195
27821.14,2013-01-26 05:43:41.140000,bcg,4.85,4.6,4698.65024789
27825.74,2013-01-26 05:43:45.740000,bcg,4.6,4.65,4853.46965804
27830.79,2013-01-26 05:43:50.790000,bcg,4.6,4.55,3755.10562921
27835.44,2013-01-26 05:43:55.440000,bcg,4.65,4.9,4190.21658706
27839.84,2013-01-26 05:43:59.840000,bcg,4.8,4.3,5078.60430073
27875.44,2013-01-26 05:44:35.440000,bcg,4.6,4.7,4543.12326842
27880.19,2013-01-26 05:44:40.190000,bcg,4.75,5.0,4653.97686269
27885.24,2013-01-26 05:44:45.240000,bcg,5.05,4.75,4567.96341537
27889.94,2013-01-26 05:44:49.940000,bcg,4.7,4.7,4696.69082691
27894.99,2013-01-26 05:44:54.990000,bcg,4.6,4.4,3568.45816954
27899.14,2013-01-26 05:44:59.140000,bcg,4.55,4.6,4703.63558278
27903.74,2013-01-26 05:45:03.740000,bcg,4.6,3.9,4786.64844748
27907.74,2013-01-26 05:45:07.740000,bcg,4.0,4.15,4730.50390663
27911.74,2013-01-26 05:45:11.740000,bcg,4.0,4.55,4497.43550951
27916.39,2013-01-26 05:45:16.390000,bcg,4.65,4.75,4362.36176648
27921.09,2013-01-26 05:45:21.090000,bcg,4.7,4.35,4249.42177356
27925.39,2013-01-26 05:45:25.390000,bcg,4.3,4.45,4263.79503335
27968.54,2013-01-26 05:46:08.540000,bcg,5.0,4.1,4736.341301
27972.54,2013-01-26 05:46:12.540000,bcg,4.0,4.8,4505.57579635
27977.89,2013-01-26 05:46:17.890000,bcg,4.95,4.35,3739.23007707
27982.19,2013-01-26 05:46:22.190000,bcg,4.3,4.8,3433.7861193
27986.94,2013-01-26 05:46:26.940000,bcg,4.75,5.05,3250.86195106
27991.99,2013-01-26 05:46:31.990000,bcg,5.05,5.1,3330.13737098
27997.14,2013-01-26 05:46:37.140000,bcg,5.15,4.7,3803.401913
28001.84,2013-01-26 05:46:41.840000,bcg,4.7,4.25,4064.54708359
28006.09,2013-01-26 05:46:46.090000,bcg,4.25,4.95,3790.24826353
28011.04,2013-01-26 05:46:51.040000,bcg,4.95,5.3,3428.38381775
28016.39,2013-01-26 05:46:56.390000,bcg,5.35,4.5,3298.00152578
28020.89,2013-01-26 05:47:00.890000,bcg,4.5,4.85,3191.08809522
28025.69,2013-01-26 05:47:05.690000,bcg,4.8,4.65,3260.88270033
28030.29,2013-01-26 05:47:10.290000,bcg,4.6,5.4,3480.85184805
28035.69,2013-01-26 05:47:15.690000,bcg,5.4,4.25,3966.23326435
28040.04,2013-01-26 05:47:20.040000,bcg,4.35,4.6,3836.47262781
28044.54,2013-01-26 05:47:24.540000,bcg,4.5,4.25,3546.45736642
28048.44,2013-01-26 05:47:28.440000,bcg,4.3,4.5,3836.770231
28089.79,2013-01-26 05:48:09.790000,bcg,2.45,3.15,2336.12229403
28092.99,2013-01-26 05:48:12.990000,bcg,3.2,2.45,130.014437905
28095.24,2013-01-26 05:48:15.240000,bcg,2.25,2.85,1862.12845292
28099.39,2013-01-26 05:48:19.390000,bcg,4.35,4.5,1233.62517757
28104.14,2013-01-26 05:48:24.140000,bcg,4.75,4.6,1359.68628901
28108.34,2013-01-26 05:48:28.340000,bcg,4.2,5.2,1078.08734747
28113.59,2013-01-26 05:48:33.590000,bcg,5.25,4.25,1361.79310598
28117.99,2013-01-26 05:48:37.990000,bcg,4.4,4.35,1171.831076
28122.79,2013-01-26 05:48:42.790000,bcg,4.85,4.85,738.900231772
28127.39,2013-01-26 05:48:47.390000,bcg,4.6,4.6,615.135323743
28132.04,2013-01-26 05:48:52.040000,bcg,4.65,4.55,508.759705736
28172.44,2013-01-26 05:49:32.440000,bcg,2.65,2.75,1627.50525217
28175.29,2013-01-26 05:49:35.290000,bcg,2.85,2.7,730.892104208
28177.89,2013-01-26 05:49:37.890000,bcg,2.6,2.8,1623.29556179
28180.54,2013-01-26 05:49:40.540000,bcg,2.65,2.4,579.813010467
28183.09,2013-01-26 05:49:43.090000,bcg,2.55,2.7,1718.288232
28185.29,2013-01-26 05:49:45.290000,bcg,2.2,1.8,556.212191685
28187.59,2013-01-26 05:49:47.590000,bcg,2.3,2.7,1464.40738659
28187.79,2013-01-26 05:49:47.790000,bcg,4.7,4.6,508.812480165
28192.54,2013-01-26 05:49:52.540000,bcg,4.75,4.75,462.670612214
28197.29,2013-01-26 05:49:57.290000,bcg,4.75,5.0,574.153183835
28202.44,2013-01-26 05:50:02.440000,bcg,5.15,5.1,595.502010607
28207.54,2013-01-26 05:50:07.540000,bcg,5.1,5.1,572.470681906
28212.64,2013-01-26 05:50:12.640000,bcg,5.1,5.05,552.504737689
28217.64,2013-01-26 05:50:17.640000,bcg,5.0,4.9,564.662910972
28222.49,2013-01-26 05:50:22.490000,bcg,4.85,5.0,743.317767843
28227.54,2013-01-26 05:50:27.540000,bcg,5.05,4.85,559.636985893
28232.24,2013-01-26 05:50:32.240000,bcg,4.7,4.65,498.203963326
28236.84,2013-01-26 05:50:36.840000,bcg,4.6,4.6,556.118990866
28241.54,2013-01-26 05:50:41.540000,bcg,4.7,4.85,662.151317976
28246.54,2013-01-26 05:50:46.540000,bcg,5.25,4.8,1070.2746848
28251.39,2013-01-26 05:50:51.390000,bcg,4.85,4.35,1189.59353975
28255.64,2013-01-26 05:50:55.640000,bcg,4.25,4.9,979.946331909
28260.64,2013-01-26 05:51:00.640000,bcg,5.0,4.45,912.981385167
28265.14,2013-01-26 05:51:05.140000,bcg,4.5,4.05,707.860262899
28265.39,2013-01-26 05:51:05.390000,bcg,4.75,4.95,544.014893406
28270.64,2013-01-26 05:51:10.640000,bcg,5.25,5.4,642.758659225
28275.79,2013-01-26 05:51:15.790000,bcg,5.15,4.75,501.921052141
28280.34,2013-01-26 05:51:20.340000,bcg,4.55,4.45,519.993565276
28284.79,2013-01-26 05:51:24.790000,bcg,4.45,4.55,616.535445057
28289.44,2013-01-26 05:51:29.440000,bcg,4.65,4.7,700.598898234
28294.14,2013-01-26 05:51:34.140000,bcg,4.7,4.55,501.898484422
28298.64,2013-01-26 05:51:38.640000,bcg,4.5,4.8,629.887289294
28303.79,2013-01-26 05:51:43.790000,bcg,5.15,5.15,651.816589402
28308.69,2013-01-26 05:51:48.690000,bcg,4.9,4.8,569.966996837
28313.54,2013-01-26 05:51:53.540000,bcg,4.85,4.95,593.091626632
28318.64,2013-01-26 05:51:58.640000,bcg,5.1,5.2,653.333173885
28323.79,2013-01-26 05:52:03.790000,bcg,5.15,5.05,574.435715992
28328.69,2013-01-26 05:52:08.690000,bcg,4.9,4.9,490.708246082
28333.74,2013-01-26 05:52:13.740000,bcg,5.05,4.95,447.395384585
28338.64,2013-01-26 05:52:18.640000,bcg,4.9,5.15,583.965464668
28343.89,2013-01-26 05:52:23.890000,bcg,5.25,5.25,645.105561026
28349.24,2013-01-26 05:52:29.240000,bcg,5.35,5.6,663.514558779
28355.09,2013-01-26 05:52:35.090000,bcg,5.85,5.9,719.610321092
28360.79,2013-01-26 05:52:40.790000,bcg,5.7,5.4,748.294068261
28367.54,2013-01-26 05:52:47.540000,bcg,6.65,7.8,493.787051725
